user_id,account_created_at,account_age_days,gender,age_group,device_type,activity_level,balance,platform,loyalty_tier,os_version,app_version,location_country,location_city,preferred_language,usual_connection_quality
user_0443,2/20/2023 0:00,192,female,25-34,phone,medium,1813.35,ios,silver,15.0,3.9.8,USA,San Antonio,english,good
user_0444,9/29/2022 0:00,336,male,45+,phone,low,150.43,android,bronze,12.0,3.9.8,USA,Houston,english,good
user_0445,12/19/2022 0:00,255,male,35-44,phone,low,141.26,android,bronze,12.0,3.9.8,USA,New York,english,good
user_0446,9/3/2022 0:00,362,male,25-34,tablet,medium,150.37,web,bronze,,3.9.8,USA,Chicago,english,good
user_0447,1/11/2023 0:00,232,female,35-44,phone,dormant,442.55,ios,bronze,13.0,3.9.9,USA,Los Angeles,english,good
user_0448,10/28/2022 0:00,307,female,35-44,phone,low,931.55,ios,bronze,15.0,3.9.9,USA,Phoenix,english,good
user_0449,1/17/2023 0:00,226,male,25-34,phone,high,4102.06,android,silver,10.0,3.9.9,USA,Phoenix,english,good
user_0450,8/2/2022 0:00,394,female,18-24,tablet,medium,2437.04,web,bronze,,3.9.9,USA,San Jose,english,excellent
user_0451,10/19/2022 0:00,316,male,45+,phone,low,2864.02,ios,gold,14.0,3.9.9,USA,Houston,english,poor
user_0452,1/21/2023 0:00,222,male,35-44,phone,medium,94.51,android,silver,11.0,3.9.6,USA,Chicago,english,poor
user_0453,2/17/2023 0:00,195,female,18-24,phone,dormant,642.65,android,silver,12.0,3.9.6,USA,San Antonio,english,good
user_0454,3/22/2023 0:00,162,male,35-44,phone,low,79.38,ios,bronze,16.0,3.9.7,USA,Los Angeles,english,fair
user_0455,9/22/2022 0:00,343,male,18-24,phone,low,723.69,android,bronze,11.0,3.9.9,USA,Philadelphia,english,good
user_0456,8/6/2022 0:00,390,male,25-34,tablet,medium,791.68,web,bronze,,3.9.9,USA,San Antonio,english,good
user_0457,4/5/2023 0:00,148,female,25-34,phone,medium,45.19,ios,bronze,13.0,3.9.8,USA,Houston,english,fair
user_0458,10/5/2022 0:00,330,female,45+,phone,dormant,1135.3,android,bronze,10.0,3.9.7,USA,San Jose,english,good
user_0459,12/1/2022 0:00,273,female,25-34,phone,low,1549.97,ios,bronze,12.0,3.9.8,USA,San Jose,english,good
user_0460,3/11/2023 0:00,173,female,35-44,phone,medium,604.59,android,platinum,11.0,3.9.9,USA,San Antonio,english,excellent
user_0461,8/8/2022 0:00,388,male,35-44,phone,low,733.4,android,gold,10.0,3.9.7,USA,Los Angeles,english,good
user_0462,6/27/2023 0:00,65,male,25-34,phone,medium,115.8,android,bronze,10.0,3.9.9,USA,New York,english,good
user_0463,10/2/2022 0:00,333,male,45+,tablet,dormant,777.75,ios,platinum,12.0,3.9.9,USA,Chicago,english,excellent
user_0464,3/31/2023 0:00,153,male,25-34,phone,low,39.26,android,silver,10.0,3.9.4,USA,Dallas,english,good
user_0465,2/27/2023 0:00,185,male,18-24,tablet,low,1767.73,web,bronze,,3.9.9,USA,Los Angeles,english,excellent
user_0466,12/9/2022 0:00,265,female,18-24,phone,medium,263.22,ios,gold,15.0,3.9.9,USA,Chicago,english,excellent
user_0467,7/9/2022 0:00,418,female,18-24,phone,low,8387.86,android,gold,12.0,3.9.9,USA,San Antonio,english,good
user_0468,12/5/2022 0:00,269,female,35-44,tablet,dormant,88.27,web,bronze,,3.9.8,USA,San Diego,english,poor
user_0469,7/6/2022 0:00,421,female,25-34,phone,low,337.11,ios,silver,15.0,3.9.9,USA,Los Angeles,english,excellent
user_0470,5/13/2023 0:00,110,female,18-24,phone,medium,18421.87,android,gold,11.0,3.9.8,USA,Houston,english,excellent
user_0471,7/11/2022 0:00,416,male,25-34,phone,medium,910.04,ios,gold,14.0,3.9.9,USA,Philadelphia,english,excellent
user_0472,7/15/2022 0:00,412,male,35-44,phone,medium,940.47,android,silver,10.0,3.9.8,USA,San Jose,english,fair
user_0473,6/22/2023 0:00,70,male,18-24,phone,low,4845.88,android,gold,12.0,3.9.6,USA,Chicago,english,excellent
user_0474,1/28/2023 0:00,215,female,25-34,phone,low,329.96,android,bronze,11.0,3.9.5,USA,San Diego,english,good
user_0475,7/19/2022 0:00,408,male,18-24,phone,low,18447.89,ios,bronze,15.0,3.9.9,USA,Houston,english,good
user_0476,10/17/2022 0:00,318,male,45+,phone,low,796.37,ios,silver,12.0,3.9.9,USA,Los Angeles,english,excellent
user_0477,3/4/2023 0:00,180,male,25-34,phone,medium,170.96,android,gold,10.0,3.9.9,USA,San Jose,english,fair
user_0478,8/30/2022 0:00,366,female,18-24,tablet,low,91.41,web,gold,,3.9.9,USA,Los Angeles,english,poor
user_0479,11/12/2022 0:00,292,female,25-34,phone,medium,108.31,ios,gold,16.0,3.9.7,USA,San Diego,english,excellent
user_0480,3/27/2023 0:00,157,female,18-24,phone,high,142.35,ios,silver,12.0,3.9.9,USA,Houston,english,fair
user_0481,2/24/2023 0:00,188,female,18-24,phone,low,148.36,android,bronze,12.0,3.9.7,USA,Philadelphia,english,excellent
user_0482,12/18/2022 0:00,256,other,35-44,tablet,medium,769.34,web,gold,,3.9.9,USA,Los Angeles,english,good
user_0483,12/28/2022 0:00,246,male,25-34,phone,medium,39.18,ios,bronze,14.0,3.9.8,USA,Phoenix,english,good
user_0484,2/12/2023 0:00,200,male,45+,phone,low,38.4,android,bronze,10.0,3.9.9,USA,Dallas,english,fair
user_0485,11/13/2022 0:00,291,female,18-24,phone,medium,13354.78,android,bronze,11.0,3.9.9,USA,New York,english,fair
user_0486,5/16/2023 0:00,107,female,18-24,phone,medium,483.13,ios,bronze,16.0,3.9.7,USA,New York,english,excellent
user_0487,12/15/2022 0:00,259,male,25-34,phone,high,22.22,android,bronze,12.0,3.9.9,USA,San Jose,english,excellent
user_0488,9/17/2022 0:00,348,female,35-44,phone,dormant,4620.83,android,silver,11.0,3.9.9,USA,San Jose,english,excellent
user_0489,4/5/2023 0:00,148,male,25-34,tablet,low,143.36,ios,silver,13.0,3.9.6,USA,San Antonio,english,fair
user_0490,2/13/2023 0:00,199,female,18-24,phone,high,12396.86,android,bronze,10.0,3.9.9,USA,New York,english,good
user_0491,2/9/2023 0:00,203,female,35-44,phone,low,95.8,ios,gold,12.0,3.9.9,USA,San Antonio,english,good
user_0492,2/24/2023 0:00,188,female,25-34,phone,low,15813.49,android,bronze,13.0,3.9.9,USA,Phoenix,english,excellent
user_0493,3/22/2023 0:00,162,male,35-44,phone,low,566.29,android,bronze,11.0,3.9.7,USA,San Antonio,english,good
user_0494,12/10/2022 0:00,264,female,25-34,tablet,low,79.8,web,silver,,3.9.9,USA,San Antonio,english,good
user_0495,1/10/2023 0:00,233,male,18-24,phone,dormant,11459.24,android,silver,10.0,3.9.6,USA,Phoenix,english,fair
user_0496,8/26/2022 0:00,370,male,25-34,phone,medium,190.51,ios,gold,15.0,3.9.8,USA,Houston,english,good
user_0497,12/9/2022 0:00,265,other,18-24,tablet,low,194.37,ios,bronze,15.0,3.9.7,USA,Phoenix,english,excellent
user_0498,1/15/2023 0:00,228,female,25-34,phone,medium,500.84,ios,silver,14.0,3.9.9,USA,Phoenix,english,good
user_0499,3/20/2023 0:00,164,female,25-34,phone,dormant,3368.91,android,bronze,10.0,3.9.7,USA,Phoenix,english,good
user_0500,11/6/2022 0:00,298,other,25-34,phone,medium,4771.9,android,bronze,12.0,3.9.7,USA,Houston,english,excellent
user_0501,7/11/2022 0:00,416,male,25-34,phone,medium,1276.63,android,bronze,11.0,3.9.7,USA,Phoenix,english,fair
user_0502,8/10/2022 0:00,386,male,45+,phone,low,2211.33,android,bronze,13.0,3.9.9,USA,San Diego,english,good
user_0503,12/19/2022 0:00,255,female,25-34,phone,low,33.31,android,silver,10.0,3.9.5,USA,Dallas,english,excellent
user_0504,9/30/2022 0:00,335,male,35-44,phone,medium,111.19,ios,bronze,16.0,3.9.9,USA,San Jose,english,poor
user_0505,7/6/2022 0:00,421,female,35-44,phone,medium,181.19,android,silver,13.0,3.9.9,USA,New York,english,good
user_0506,7/29/2022 0:00,398,male,45+,phone,medium,3658.78,android,silver,13.0,3.9.8,USA,Dallas,english,fair
user_0507,9/15/2022 0:00,350,female,25-34,phone,low,986.89,ios,platinum,14.0,3.9.7,USA,San Jose,english,good
user_0508,6/25/2023 0:00,67,male,45+,phone,low,37.75,ios,silver,16.0,3.9.6,USA,Philadelphia,english,good
user_0509,9/6/2022 0:00,359,male,25-34,phone,low,143.78,ios,gold,15.0,3.9.6,USA,New York,english,excellent
user_0510,11/5/2022 0:00,299,male,18-24,phone,dormant,159.02,android,bronze,13.0,3.9.9,USA,New York,english,excellent
user_0511,10/26/2022 0:00,309,female,18-24,phone,medium,38.82,ios,bronze,12.0,3.9.9,USA,San Diego,english,good
user_0512,1/3/2023 0:00,240,female,18-24,phone,low,449.51,android,silver,11.0,3.9.8,USA,San Antonio,english,poor
user_0513,10/26/2022 0:00,309,male,45+,phone,medium,478.64,android,gold,10.0,3.9.5,USA,San Jose,english,good
user_0514,1/18/2023 0:00,225,male,18-24,tablet,dormant,253.74,web,bronze,,3.9.9,USA,New York,english,excellent
user_0515,1/6/2023 0:00,237,female,25-34,phone,low,718.38,android,bronze,11.0,3.9.9,USA,Los Angeles,english,excellent
user_0516,4/2/2023 0:00,151,male,35-44,phone,high,13278.65,android,silver,10.0,3.9.8,USA,Chicago,english,excellent
user_0517,11/6/2022 0:00,298,male,18-24,phone,low,385.48,ios,silver,13.0,3.9.9,USA,Houston,english,good
user_0518,12/10/2022 0:00,264,female,35-44,tablet,dormant,1116.77,web,bronze,,3.9.6,USA,San Antonio,english,good
user_0519,11/23/2022 0:00,281,female,25-34,phone,low,10832.54,android,silver,12.0,3.9.9,USA,Chicago,english,excellent
user_0520,7/5/2022 0:00,422,female,45+,phone,low,165.57,android,bronze,10.0,3.9.9,USA,San Antonio,english,good
user_0521,9/29/2022 0:00,336,female,25-34,phone,high,1747.84,ios,bronze,13.0,3.9.9,USA,Chicago,english,poor
user_0522,2/16/2023 0:00,196,female,25-34,phone,dormant,736.56,android,gold,11.0,3.9.8,USA,San Antonio,english,good
user_0523,8/29/2022 0:00,367,male,35-44,phone,low,89.96,android,bronze,11.0,3.9.9,USA,San Jose,english,good
user_0524,1/3/2023 0:00,240,female,35-44,phone,medium,481.59,ios,gold,16.0,3.9.9,USA,Chicago,english,good
user_0525,8/20/2022 0:00,376,female,35-44,phone,low,3360.67,android,bronze,10.0,3.9.7,USA,San Diego,english,good
user_0526,2/28/2023 0:00,184,male,25-34,tablet,low,74.97,web,bronze,,3.9.9,USA,Chicago,english,excellent
user_0527,10/12/2022 0:00,323,male,18-24,phone,low,10826.95,ios,gold,16.0,3.9.9,USA,Los Angeles,english,excellent
user_0528,3/27/2023 0:00,157,male,25-34,tablet,low,589.34,ios,bronze,16.0,3.9.9,USA,San Antonio,english,good
user_0529,2/3/2023 0:00,209,male,45+,phone,medium,312.24,android,bronze,11.0,3.9.9,USA,Los Angeles,english,fair
user_0530,6/3/2023 0:00,89,male,25-34,phone,low,892.42,ios,silver,15.0,3.9.9,USA,New York,english,excellent
user_0531,12/16/2022 0:00,258,female,25-34,tablet,medium,971.06,ios,bronze,15.0,3.9.9,USA,San Antonio,english,fair
user_0532,7/2/2022 0:00,425,female,35-44,phone,medium,871.91,android,gold,13.0,3.9.9,USA,San Antonio,english,excellent
user_0533,9/14/2022 0:00,351,male,18-24,tablet,medium,25.55,web,bronze,,3.9.9,USA,Dallas,english,excellent
user_0534,2/10/2023 0:00,202,male,18-24,phone,dormant,379.87,android,gold,11.0,3.9.6,USA,San Diego,english,excellent
user_0535,9/14/2022 0:00,351,female,18-24,phone,low,153.65,ios,bronze,16.0,3.9.9,USA,San Jose,english,excellent
user_0536,9/10/2022 0:00,355,female,35-44,phone,low,40.56,ios,gold,16.0,3.9.9,USA,Los Angeles,english,fair
user_0537,9/24/2022 0:00,341,female,25-34,phone,high,374.83,ios,silver,12.0,3.9.7,USA,Houston,english,good
user_0538,6/14/2023 0:00,78,male,18-24,phone,low,2798.93,ios,bronze,12.0,3.9.7,USA,Dallas,english,good
user_0539,3/1/2023 0:00,183,male,25-34,tablet,low,367.9,web,bronze,,3.9.9,USA,New York,english,good
user_0540,4/7/2023 0:00,146,female,45+,phone,low,692.92,android,gold,11.0,3.9.9,USA,Chicago,english,good
user_0541,9/12/2022 0:00,353,male,35-44,phone,medium,480.65,android,bronze,13.0,3.9.7,USA,Philadelphia,english,good
user_0542,4/5/2023 0:00,148,female,35-44,phone,dormant,458.92,ios,gold,14.0,3.9.9,USA,San Jose,english,good
user_0543,10/10/2022 0:00,325,female,45+,phone,medium,988.39,ios,bronze,13.0,3.9.9,USA,New York,english,good
user_0544,2/9/2023 0:00,203,male,18-24,phone,medium,4468.19,ios,silver,13.0,3.9.8,USA,New York,english,good
user_0545,7/1/2022 0:00,426,female,45+,phone,dormant,2288.39,android,silver,11.0,3.9.9,USA,Philadelphia,english,excellent
user_0546,4/19/2023 0:00,134,male,18-24,tablet,medium,661.94,web,bronze,,3.9.9,USA,Chicago,english,good
user_0547,11/11/2022 0:00,293,male,18-24,phone,high,6132.74,android,silver,11.0,3.9.9,USA,Phoenix,english,good
user_0548,2/8/2023 0:00,204,male,25-34,phone,low,145.05,ios,gold,15.0,3.9.9,USA,San Diego,english,good
user_0549,9/6/2022 0:00,359,male,25-34,phone,high,1009.89,android,silver,12.0,3.9.9,USA,San Antonio,english,fair
user_0550,5/29/2023 0:00,94,female,25-34,phone,medium,836.54,android,bronze,11.0,3.9.9,USA,Philadelphia,english,good
user_0551,3/14/2023 0:00,170,male,45+,phone,low,595.77,android,gold,11.0,3.9.9,USA,Dallas,english,fair
user_0552,9/23/2022 0:00,342,female,18-24,tablet,low,3311.73,web,silver,,3.9.8,USA,Los Angeles,english,good
user_0553,6/7/2023 0:00,85,male,18-24,phone,dormant,279.66,android,bronze,11.0,3.9.9,USA,San Antonio,english,good
user_0554,4/11/2023 0:00,142,female,25-34,phone,medium,553.03,android,bronze,12.0,3.9.8,USA,San Antonio,english,poor
user_0555,7/13/2022 0:00,414,male,25-34,phone,high,4637.63,android,platinum,11.0,3.9.9,USA,Phoenix,english,good
user_0556,5/14/2023 0:00,109,female,45+,tablet,medium,3618.35,ios,bronze,12.0,3.9.8,USA,Phoenix,english,excellent
user_0557,6/4/2023 0:00,88,male,35-44,phone,dormant,517.07,android,bronze,12.0,3.9.9,USA,New York,english,good
user_0558,7/30/2022 0:00,397,female,35-44,tablet,high,36.42,web,silver,,3.9.9,USA,Chicago,english,excellent
user_0559,10/29/2022 0:00,306,female,35-44,phone,medium,34.03,android,platinum,10.0,3.9.7,USA,Dallas,english,good
user_0560,6/26/2023 0:00,66,female,18-24,phone,medium,1032.25,android,bronze,12.0,3.9.9,USA,Los Angeles,english,excellent
user_0561,7/10/2022 0:00,417,male,18-24,phone,low,6982.63,android,platinum,11.0,3.9.7,USA,Philadelphia,english,good
user_0562,5/16/2023 0:00,107,male,18-24,tablet,medium,151.54,web,silver,,3.9.7,USA,San Diego,english,good
user_0563,12/24/2022 0:00,250,male,35-44,phone,high,904.79,android,bronze,11.0,3.9.9,USA,Phoenix,english,excellent
user_0564,8/6/2022 0:00,390,female,18-24,phone,dormant,4971.76,android,bronze,10.0,3.9.6,USA,San Jose,english,good
user_0565,9/15/2022 0:00,350,female,25-34,tablet,dormant,206.78,ios,silver,15.0,3.9.8,USA,Philadelphia,english,good
user_0566,8/13/2022 0:00,383,male,35-44,phone,low,16224.03,android,gold,12.0,3.9.9,USA,San Antonio,english,good
user_0567,3/11/2023 0:00,173,male,35-44,phone,low,6300.32,android,platinum,13.0,3.9.6,USA,San Antonio,english,good
user_0568,9/2/2022 0:00,363,male,35-44,phone,low,151.4,ios,gold,15.0,3.9.5,USA,San Jose,english,fair
user_0569,2/24/2023 0:00,188,female,25-34,tablet,dormant,2107.87,web,bronze,,3.9.9,USA,Philadelphia,english,excellent
user_0570,8/27/2022 0:00,369,female,25-34,tablet,dormant,680.01,web,silver,,3.9.9,USA,New York,english,excellent
user_0571,3/17/2023 0:00,167,female,25-34,phone,low,614.2,android,bronze,12.0,3.9.8,USA,San Antonio,english,good
user_0572,8/4/2022 0:00,392,male,35-44,phone,low,5818.54,android,bronze,13.0,3.9.8,USA,Los Angeles,english,excellent
user_0573,5/4/2023 0:00,119,female,18-24,phone,low,63.39,android,bronze,10.0,3.9.8,USA,Chicago,english,excellent
user_0574,12/28/2022 0:00,246,male,25-34,phone,dormant,4735.7,ios,bronze,15.0,3.9.7,USA,San Diego,english,poor
user_0575,12/25/2022 0:00,249,female,25-34,phone,high,118.34,android,gold,10.0,3.9.9,USA,San Diego,english,good
user_0576,6/22/2023 0:00,70,male,25-34,phone,medium,669.89,ios,silver,14.0,3.9.9,USA,Phoenix,english,good
user_0577,5/31/2023 0:00,92,male,25-34,phone,high,190.76,android,silver,11.0,3.9.9,USA,San Antonio,english,good
user_0578,8/13/2022 0:00,383,female,18-24,phone,dormant,3850.52,android,gold,10.0,3.9.9,USA,Phoenix,english,good
user_0579,5/19/2023 0:00,104,male,18-24,tablet,low,712.43,web,bronze,,3.9.9,USA,San Diego,english,good
user_0580,1/23/2023 0:00,220,male,18-24,tablet,medium,34.22,android,bronze,11.0,3.9.7,USA,Los Angeles,english,good
user_0581,1/14/2023 0:00,229,female,25-34,tablet,dormant,512.59,ios,gold,14.0,3.9.9,USA,San Jose,english,fair
user_0582,6/1/2023 0:00,91,male,35-44,phone,low,395.58,android,bronze,12.0,3.9.8,USA,Houston,english,excellent
user_0583,8/21/2022 0:00,375,other,35-44,phone,low,687.07,ios,bronze,13.0,3.9.3,USA,Dallas,english,excellent
user_0584,7/3/2022 0:00,424,female,35-44,phone,dormant,44.7,ios,silver,13.0,3.9.6,USA,Philadelphia,english,poor
user_0585,10/6/2022 0:00,329,male,18-24,phone,low,3068.89,ios,gold,13.0,3.9.9,USA,Phoenix,english,excellent
user_0586,2/13/2023 0:00,199,female,18-24,phone,low,151.93,ios,gold,12.0,3.9.9,USA,San Diego,english,good
user_0587,2/11/2023 0:00,201,female,18-24,phone,low,619.08,ios,bronze,16.0,3.9.9,USA,San Jose,english,good
user_0588,11/9/2022 0:00,295,male,25-34,phone,medium,3043.13,android,platinum,12.0,3.9.9,USA,New York,english,excellent
user_0589,4/6/2023 0:00,147,male,25-34,phone,low,494.15,android,bronze,11.0,3.9.7,USA,Philadelphia,english,excellent
user_0590,7/20/2022 0:00,407,female,25-34,tablet,low,3891.11,web,gold,,3.9.7,USA,Houston,english,excellent
user_0591,6/8/2023 0:00,84,female,25-34,phone,low,886.95,android,bronze,12.0,3.9.9,USA,Houston,english,fair
user_0592,11/1/2022 0:00,303,female,18-24,phone,medium,491.18,android,bronze,10.0,3.9.9,USA,Chicago,english,good
user_0593,9/20/2022 0:00,345,male,18-24,tablet,low,164.56,android,silver,12.0,3.9.7,USA,New York,english,fair
user_0594,2/23/2023 0:00,189,other,18-24,tablet,medium,94.93,web,bronze,,3.9.9,USA,Philadelphia,english,fair
user_0595,9/11/2022 0:00,354,female,25-34,phone,high,87.11,ios,bronze,13.0,3.9.9,USA,San Antonio,english,excellent
user_0596,6/7/2023 0:00,85,male,45+,phone,low,963.26,ios,silver,15.0,3.9.7,USA,Phoenix,english,good
user_0597,1/14/2023 0:00,229,female,25-34,phone,low,6295.78,android,bronze,12.0,3.9.9,USA,New York,english,good
user_0598,3/20/2023 0:00,164,male,35-44,phone,low,433.28,ios,bronze,16.0,3.9.9,USA,San Antonio,english,fair
user_0599,12/24/2022 0:00,250,male,35-44,phone,medium,126.5,android,bronze,11.0,3.9.9,USA,San Jose,english,good
user_0600,2/25/2023 0:00,187,female,18-24,tablet,low,320.45,web,gold,,3.9.9,USA,Houston,english,fair
user_0601,9/26/2022 0:00,339,female,25-34,phone,low,2385.69,android,silver,12.0,3.9.8,USA,Los Angeles,english,good
user_0602,7/29/2022 0:00,398,male,25-34,phone,medium,2505.1,android,bronze,10.0,3.9.7,USA,Los Angeles,english,poor
user_0603,10/2/2022 0:00,333,male,18-24,phone,low,196.96,ios,silver,15.0,3.9.9,USA,New York,english,good
user_0604,7/1/2022 0:00,426,male,25-34,phone,high,70.37,ios,bronze,13.0,3.9.8,USA,Houston,english,fair
user_0605,7/7/2022 0:00,420,male,35-44,phone,low,181.2,android,bronze,12.0,3.9.9,USA,Houston,english,good
user_0606,5/13/2023 0:00,110,female,18-24,phone,low,3021.71,ios,silver,12.0,3.9.7,USA,Dallas,english,excellent
user_0607,5/30/2023 0:00,93,female,18-24,phone,medium,547.99,ios,silver,13.0,3.9.6,USA,Philadelphia,english,excellent
user_0608,1/20/2023 0:00,223,female,35-44,phone,dormant,186.69,ios,bronze,14.0,3.9.6,USA,New York,english,poor
user_0609,2/11/2023 0:00,201,female,18-24,phone,high,8504.17,android,silver,10.0,3.9.9,USA,Los Angeles,english,excellent
user_0610,5/6/2023 0:00,117,male,45+,phone,dormant,47.97,ios,bronze,15.0,3.9.3,USA,San Diego,english,excellent
user_0611,12/4/2022 0:00,270,female,25-34,phone,dormant,41.73,ios,bronze,13.0,3.9.6,USA,San Antonio,english,excellent
user_0612,11/5/2022 0:00,299,female,25-34,phone,low,412.01,android,gold,13.0,3.9.6,USA,Chicago,english,excellent
user_0613,7/14/2022 0:00,413,male,25-34,phone,medium,443.37,ios,bronze,13.0,3.9.9,USA,New York,english,excellent
user_0614,5/15/2023 0:00,108,female,35-44,phone,low,768.93,ios,silver,15.0,3.9.7,USA,New York,english,good
user_0615,7/19/2022 0:00,408,male,18-24,phone,dormant,73.79,ios,silver,12.0,3.9.7,USA,New York,english,good
user_0616,9/19/2022 0:00,346,male,35-44,phone,low,154.65,web,silver,,3.9.5,USA,Chicago,english,fair
user_0617,5/9/2023 0:00,114,male,25-34,phone,low,4215.59,ios,bronze,12.0,3.9.9,USA,Philadelphia,english,excellent
user_0618,3/9/2023 0:00,175,male,25-34,phone,low,1522.86,android,silver,13.0,3.9.9,USA,San Antonio,english,good
user_0619,9/5/2022 0:00,360,male,35-44,phone,medium,125.5,android,silver,11.0,3.9.9,USA,Chicago,english,good
user_0620,3/21/2023 0:00,163,female,18-24,tablet,medium,182.45,web,gold,,3.9.8,USA,San Diego,english,good
user_0621,1/12/2023 0:00,231,male,25-34,phone,low,42.05,android,bronze,11.0,3.9.7,USA,San Antonio,english,fair
user_0622,9/10/2022 0:00,355,female,35-44,phone,dormant,11497.35,ios,silver,15.0,3.9.9,USA,New York,english,excellent
user_0623,7/16/2022 0:00,411,male,18-24,phone,low,2706.66,ios,silver,13.0,3.9.6,USA,San Jose,english,excellent
user_0624,2/7/2023 0:00,205,other,35-44,tablet,low,100.28,web,gold,,3.9.9,USA,San Diego,english,excellent
user_0625,8/17/2022 0:00,379,male,25-34,phone,low,693.58,ios,silver,15.0,3.9.7,USA,New York,english,fair
user_0626,10/28/2022 0:00,307,male,18-24,tablet,medium,248.78,web,silver,,3.9.9,USA,Houston,english,excellent
user_0627,11/28/2022 0:00,276,male,35-44,phone,medium,55.9,android,silver,10.0,3.9.7,USA,San Jose,english,excellent
user_0628,12/17/2022 0:00,257,female,35-44,phone,low,4127.66,android,bronze,12.0,3.9.7,USA,New York,english,good
user_0629,10/25/2022 0:00,310,male,35-44,phone,low,81.93,ios,platinum,15.0,3.9.8,USA,Los Angeles,english,excellent
user_0630,6/17/2023 0:00,75,female,25-34,phone,dormant,455.1,android,gold,12.0,3.9.9,USA,Houston,english,good
user_0631,6/1/2023 0:00,91,male,45+,phone,high,165.56,android,bronze,10.0,3.9.9,USA,Phoenix,english,fair
user_0632,9/4/2022 0:00,361,female,18-24,phone,medium,999.68,ios,silver,12.0,3.9.9,USA,Philadelphia,english,fair
user_0633,2/14/2023 0:00,198,female,35-44,phone,medium,13005.34,android,bronze,13.0,3.9.9,USA,Los Angeles,english,good
user_0634,12/14/2022 0:00,260,female,18-24,tablet,low,83.86,android,gold,13.0,3.9.8,USA,San Jose,english,good
user_0635,8/31/2022 0:00,365,male,35-44,phone,medium,77.24,android,gold,11.0,3.9.9,USA,San Diego,english,excellent
user_0636,7/5/2022 0:00,422,male,25-34,phone,dormant,146.1,ios,silver,16.0,3.9.9,USA,Chicago,english,fair
user_0637,9/26/2022 0:00,339,male,35-44,phone,low,447.24,android,bronze,11.0,3.9.9,USA,Houston,english,good
user_0638,6/2/2023 0:00,90,male,25-34,phone,medium,1930.49,ios,bronze,12.0,3.9.6,USA,San Diego,english,fair
user_0639,6/30/2023 0:00,62,male,25-34,phone,medium,465.39,ios,bronze,13.0,3.9.8,USA,Houston,english,good
user_0640,1/16/2023 0:00,227,female,25-34,phone,dormant,30.72,android,bronze,10.0,3.9.9,USA,San Antonio,english,good
user_0641,5/5/2023 0:00,118,female,25-34,phone,low,877.18,android,bronze,10.0,3.9.6,USA,Houston,english,fair
user_0642,7/5/2022 0:00,422,male,25-34,phone,low,19128.85,ios,bronze,16.0,3.9.9,USA,Chicago,english,excellent
user_0643,1/27/2023 0:00,216,male,25-34,phone,low,458.08,android,silver,11.0,3.9.8,USA,Los Angeles,english,good
user_0644,8/2/2022 0:00,394,female,25-34,phone,low,77.11,android,silver,11.0,3.9.7,USA,San Diego,english,good
user_0645,4/2/2023 0:00,151,male,35-44,phone,low,502.71,ios,silver,13.0,3.9.6,USA,Chicago,english,excellent
user_0646,7/6/2022 0:00,421,other,18-24,phone,low,958.96,android,silver,13.0,3.9.9,USA,San Jose,english,poor
user_0647,3/29/2023 0:00,155,female,18-24,phone,medium,681.91,ios,bronze,16.0,3.9.9,USA,Philadelphia,english,excellent
user_0648,4/19/2023 0:00,134,female,25-34,phone,high,464.93,ios,gold,13.0,3.9.7,USA,San Jose,english,fair
user_0649,4/6/2023 0:00,147,female,45+,phone,medium,708.95,ios,gold,14.0,3.9.9,USA,Philadelphia,english,excellent
user_0650,2/15/2023 0:00,197,male,35-44,phone,low,57.74,ios,bronze,14.0,3.9.7,USA,New York,english,poor
user_0651,6/30/2023 0:00,62,female,25-34,phone,medium,28.67,android,bronze,11.0,3.9.6,USA,San Diego,english,good
user_0652,12/1/2022 0:00,273,female,25-34,phone,low,12396.23,ios,bronze,14.0,3.9.7,USA,Houston,english,good
user_0653,5/10/2023 0:00,113,female,25-34,phone,dormant,169.19,ios,gold,13.0,3.9.9,USA,New York,english,good
user_0654,6/13/2023 0:00,79,other,35-44,phone,low,435.93,android,bronze,13.0,3.9.9,USA,Chicago,english,good
user_0655,5/24/2023 0:00,99,female,35-44,phone,dormant,473.45,android,bronze,10.0,3.9.9,USA,New York,english,good
user_0656,9/23/2022 0:00,342,female,18-24,phone,dormant,953.47,ios,gold,14.0,3.9.9,USA,Philadelphia,english,fair
user_0657,10/26/2022 0:00,309,female,18-24,phone,medium,15567.57,android,bronze,11.0,3.9.9,USA,San Jose,english,good
user_0658,11/20/2022 0:00,284,female,25-34,phone,low,48.28,ios,bronze,14.0,3.9.6,USA,Phoenix,english,fair
user_0659,12/3/2022 0:00,271,male,35-44,phone,low,757.76,android,bronze,11.0,3.9.7,USA,Los Angeles,english,excellent
user_0660,3/1/2023 0:00,183,male,18-24,phone,medium,37.26,android,bronze,13.0,3.9.9,USA,San Diego,english,good
user_0661,10/22/2022 0:00,313,male,18-24,phone,dormant,322.87,android,silver,12.0,3.9.9,USA,Philadelphia,english,fair
user_0662,5/17/2023 0:00,106,female,25-34,phone,high,9418.24,ios,bronze,13.0,3.9.9,USA,Phoenix,english,good
user_0663,3/17/2023 0:00,167,male,18-24,phone,low,50.75,ios,gold,12.0,3.9.6,USA,San Diego,english,excellent
user_0664,1/24/2023 0:00,219,male,18-24,tablet,medium,16773.15,web,bronze,,3.9.9,USA,Chicago,english,fair
